"placard-pseudo href","company-logo src","image-hide src","header-col","subtitle-beta","subtitle-beta href","data-points-2c","data-points-2c 2","data-points-2c 3","subtitle-alpha","subtitle-alpha href"
"https://www.loopnet.com/Listing/1606-Harrison-St-San-Francisco-CA/37026411/","https://images1.loopnet.com/i2/YgjDa8EOgtbWR3g0vQAG7Wdv-Nx0GxaIiX2GsiT7upk/105/image.jpg","https://images1.loopnet.com/i2/ItGJCeaVURU9zadoAgZZe6s1e0Trpp_izFIYizqeXsQ/115/industrial-property-for-sale-1606-harrison-st-san-francisco-ca-94103.jpg","1606 Harrison St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1606-Harrison-St-San-Francisco-CA/37026411/","$4,200,000","12,600 SF Industrial Building","Built in 1928","",""
"https://www.loopnet.com/Listing/668-Guerrero-St-San-Francisco-CA/37001274/","https://images1.loopnet.com/i2/sMmjtVkLviEI-Ydwh6HRjkJZM7Fk6_u92oMfbyvH6ek/105/image.jpg","https://images1.loopnet.com/i2/mHDL3gjxX2-3nDIhtIwQq5o0j9boWZg1Gzmamd1y8mU/115/industrial-property-for-sale-668-guerrero-st-san-francisco-ca-94110.jpg","668 Guerrero St","San Francisco, CA 94110","https://www.loopnet.com/Listing/668-Guerrero-St-San-Francisco-CA/37001274/","$2,695,000","7,500 SF Industrial Building","Built in 1905","",""
"https://www.loopnet.com/Listing/4128-3rd-St-San-Francisco-CA/36873769/","https://images1.loopnet.com/i2/QdnroGcWSpYGEOUkwcotd5RILnO2LJBm1co8w10vyPI/105/image.png","https://images1.loopnet.com/i2/v5eHJnPanfzS623YhJY_Gpy9wckl3aDjMcfx4jQD4fA/115/land-property-for-sale-4128-3rd-st-san-francisco-ca-94124.jpg","4128 3rd St","San Francisco, CA 94124","https://www.loopnet.com/Listing/4128-3rd-St-San-Francisco-CA/36873769/","$700,000","1 Commercial Lot","0.05 AC Lot","",""
"https://www.loopnet.com/Listing/1827-1829-Union-St-San-Francisco-CA/36867034/","https://images1.loopnet.com/i2/sMmjtVkLviEI-Ydwh6HRjkJZM7Fk6_u92oMfbyvH6ek/105/image.jpg","https://images1.loopnet.com/i2/eWTmJiBvJxE09CfnR5g7ENj-sImm_91hx2FHZBgdtPE/115/retail-property-for-sale-1827-1829-union-st-san-francisco-ca-94123.jpg","1827-1829 Union St","San Francisco, CA 94123","https://www.loopnet.com/Listing/1827-1829-Union-St-San-Francisco-CA/36867034/","$2,100,000","2,830 SF Retail Building","Built in 1900","",""
"https://www.loopnet.com/Listing/3-Stanyan-St-San-Francisco-CA/36811469/","https://images1.loopnet.com/i2/94OaXX9LQECIDSXPllrJb9NMOPxq9Gbt4ATU0TgjNKs/105/image.png","https://images1.loopnet.com/i2/RQylRnHwbBEt8I8WF6TnC3sMOjv8EjpEZMDP9S4lu8c/115/retail-property-for-sale-3-stanyan-st-san-francisco-ca-94118.png","3 Stanyan St","San Francisco, CA 94118","https://www.loopnet.com/Listing/3-Stanyan-St-San-Francisco-CA/36811469/","$850,000","5.26% Cap Rate","600 SF Retail Building","",""
"https://www.loopnet.com/Listing/593-599-Valencia-St-San-Francisco-CA/36760687/","https://images1.loopnet.com/i2/s76Hrz5tslw_wvn7AmJmUcLOU_COY_0TXQ4NWVpvRh0/105/image.jpg","https://images1.loopnet.com/i2/eVLI7uCzGOrFIVHhYIVC3tGADT_fR5yvrEB_ufkPgBc/115/retail-property-for-sale-593-599-valencia-st-san-francisco-ca-94110.jpg","593-599 Valencia St","San Francisco, CA 94110","https://www.loopnet.com/Listing/593-599-Valencia-St-San-Francisco-CA/36760687/","$5,500,000","25,939 SF Retail Building","Built in 1912","",""
"https://www.loopnet.com/Listing/1728-Larkin-St-San-Francisco-CA/36758564/","https://images1.loopnet.com/i2/L8Nd-ddKgJIRoYislnG21P2o126HeNiNvKj54Rwa9II/105/image.jpg","https://images1.loopnet.com/i2/0DIHDkRecse2irfSbQKrGHicrjzEngWgbBC5sjDSnl4/115/land-property-for-sale-1728-larkin-st-san-francisco-ca-94109.jpg","1728 Larkin St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1728-Larkin-St-San-Francisco-CA/36758564/","$2,800,000","1 Residential Income Lot","0.08 AC Lot","",""
"https://www.loopnet.com/Listing/6582-6584-Mission-St-Daly-City-CA/36740607/","https://images1.loopnet.com/i2/zdHx6KhgJRUaAK38qPYk2iphbYrQUX2z8lACKNkfhyw/105/image.jpg","https://images1.loopnet.com/i2/tubP1XxiszzbnmrxdpErfj-sz0sA5rXGKIWrWmp3Z1U/115/retail-property-for-sale-6582-6584-mission-st-daly-city-ca-94014.jpg","6582-6584 Mission St","Daly City, CA 94014","https://www.loopnet.com/Listing/6582-6584-Mission-St-Daly-City-CA/36740607/","$988,000","5.36% Cap Rate","1,084 SF Retail Building","6582 - 6586 Mission St, Daly City CA 94014","https://www.loopnet.com/Listing/6582-6584-Mission-St-Daly-City-CA/36740607/"
"https://www.loopnet.com/Listing/327-329-Noe-St-San-Francisco-CA/36726931/","https://images1.loopnet.com/i2/BcF7aZEtaeBWqv04u3z6dIeQ2PmAeky-6XW8pxJqv8E/105/image.png","https://images1.loopnet.com/i2/W4s5dfOWG40mEGRI1XKMQLkdp0yS0M1lP76FmQkJCiE/115/retail-property-for-sale-327-329-noe-st-san-francisco-ca-94114.jpg","327-329 Noe St","San Francisco, CA 94114","https://www.loopnet.com/Listing/327-329-Noe-St-San-Francisco-CA/36726931/","$1,799,000","4.55% Cap Rate","3,000 SF Retail Building","",""
"https://www.loopnet.com/Listing/1314-Post-St-San-Francisco-CA/36701793/","https://images1.loopnet.com/i2/47jD6LJilW_IJ6_65buV-JxkD0GzxxliaEwD64vzxWs/105/image.jpg","https://images1.loopnet.com/i2/Xvfy3j7YDpVdb_gKO8yIwqAW6CdHBJeSGTulVSDnHDo/115/retail-property-for-sale-1314-post-st-san-francisco-ca-94109.png","1314 Post St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1314-Post-St-San-Francisco-CA/36701793/","$20,000,000","12,277 SF Retail Building","Built in 1995","Vacant WAG - Legacy Infill Development Site","https://www.loopnet.com/Listing/1314-Post-St-San-Francisco-CA/36701793/"
"https://www.loopnet.com/Listing/414-416-Bryant-St-San-Francisco-CA/36700863/","https://images1.loopnet.com/i2/QJIjx1zh5DIup3ZZZQVi9_wgzi4cXJmlyDZkaK65QaA/105/image.jpg","https://images1.loopnet.com/i2/Yejdkl0s91Wz1I5pwIGC6yMY3ymte4bAoq05_iNYoMU/115/multifamily-property-for-sale-414-416-bryant-st-san-francisco-ca-94107.jpg","414-416 Bryant St","San Francisco, CA 94107","https://www.loopnet.com/Listing/414-416-Bryant-St-San-Francisco-CA/36700863/","$2,850,000","6.05% Cap Rate","15 Unit Apartment Building","SoMa South Park","https://www.loopnet.com/Listing/414-416-Bryant-St-San-Francisco-CA/36700863/"
"https://www.loopnet.com/Listing/736-Clementina-St-San-Francisco-CA/36666722/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/XzTKO63cTiViq1wfgZMcSNkNkdXEtb41VEgIFIomzxI/115/flex-property-for-sale-736-clementina-st-san-francisco-ca-94103.jpg","736 Clementina St","San Francisco, CA 94103","https://www.loopnet.com/Listing/736-Clementina-St-San-Francisco-CA/36666722/","$2,000,000","5,000 SF Flex Building","Built in 1923","",""
"https://www.loopnet.com/Listing/449-451-9th-St-San-Francisco-CA/36666257/","https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png","https://images1.loopnet.com/i2/XHK1b_1IqxlGqKL2jPBPJiEOixVZUexMOPWeNEWiRxI/115/multifamily-property-for-sale-449-451-9th-st-san-francisco-ca-94103.jpg","449-451 9th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/449-451-9th-St-San-Francisco-CA/36666257/","$2,488,000","6.55% Cap Rate","11 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1926-1930-Lombard-St-San-Francisco-CA/36531407/","https://images1.loopnet.com/i2/L8Nd-ddKgJIRoYislnG21P2o126HeNiNvKj54Rwa9II/105/image.jpg","https://images1.loopnet.com/i2/UBUU9nxa2fn81z5XepySdJSeBDowxksGwsqitO1goDI/115/multifamily-property-for-sale-1926-1930-lombard-st-san-francisco-ca-94123.jpg","1926-1930 Lombard St","San Francisco, CA 94123","https://www.loopnet.com/Listing/1926-1930-Lombard-St-San-Francisco-CA/36531407/","$6,498,000","4.71% Cap Rate","10 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/170-King-St-San-Francisco-CA/36519338/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/e02n7mT7SdI5nFte5Pu4QbH32gc6HlHiLmto4Em7YR4/115/retail-property-for-sale-170-king-st-san-francisco-ca-94107.jpg","170 King St","San Francisco, CA 94107","https://www.loopnet.com/Listing/170-King-St-San-Francisco-CA/36519338/","$1,250,000","1 Unit Available","1,494 SF Unit","170 Off Third","https://www.loopnet.com/Listing/170-King-St-San-Francisco-CA/36519338/"
"https://www.loopnet.com/Listing/1827-Clement-St-San-Francisco-CA/36517440/","https://images1.loopnet.com/i2/fIMPfPVF5fT8-p3Zk9_IiTFIHGq8ro7mQVCLif8QpJA/105/image.jpg","https://images1.loopnet.com/i2/0YfjR_zTfRGLFmJ1jVt9-fZRj11dNR3g5uIc434miDI/115/multifamily-property-for-sale-1827-clement-st-san-francisco-ca-94121.jpg","1827 Clement St","San Francisco, CA 94121","https://www.loopnet.com/Listing/1827-Clement-St-San-Francisco-CA/36517440/","$1,649,500","4.00% Cap Rate","4 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1155-Pine-St-San-Francisco-CA/36506905/","https://images1.loopnet.com/i2/sAMMheuJ_XoEfHACHo6QkhhHHNIysdRQqDdcoenu7zc/105/image.png","https://images1.loopnet.com/i2/IuQdj5P83VV11CfQsEy-hUloWfykOYlovPbbqy19ewY/115/office-property-for-sale-1155-pine-st-san-francisco-ca-94109.jpg","1155 Pine St","San Francisco, CA 94109","https://www.loopnet.com/Listing/1155-Pine-St-San-Francisco-CA/36506905/","$895,000","1 Unit Available","2,627 SF Unit","",""
"https://www.loopnet.com/Listing/3173-21st-St-San-Francisco-CA/36356008/","https://images1.loopnet.com/i2/-bMCrjZutg9ECt5LeVyu5CFKneNjgynLiZXKYugKbEA/105/image.jpg","https://images1.loopnet.com/i2/RJALkIfkNyZetXDmR1cFQtELpXTk12Or92o_b9oNMwg/115/multifamily-property-for-sale-3173-21st-st-san-francisco-ca-94110.jpg","3173 21st St","San Francisco, CA 94110","https://www.loopnet.com/Listing/3173-21st-St-San-Francisco-CA/36356008/","$1,590,000","6.01% Cap Rate","4 Unit Apartment Building","4-Unit Mixed-Use + ADU | Prime Mission","https://www.loopnet.com/Listing/3173-21st-St-San-Francisco-CA/36356008/"
"https://www.loopnet.com/Listing/700-Broadway-San-Francisco-CA/36249699/","","https://images1.loopnet.com/i2/pv_5lGJRPmECzDpmOR0tvR_yQULRFOUrfWie-nomc54/115/multifamily-property-for-sale-700-broadway-san-francisco-ca-94133.jpg","700 Broadway","San Francisco, CA 94133","https://www.loopnet.com/Listing/700-Broadway-San-Francisco-CA/36249699/","$5,900,000","17 Unit Apartment Building","13,782 SF","The Esmiol Building","https://www.loopnet.com/Listing/700-Broadway-San-Francisco-CA/36249699/"
"https://www.loopnet.com/Listing/364-366-10th-St-San-Francisco-CA/36190957/","https://images1.loopnet.com/i2/cfHjWHZ47oNvC-miqv-WJnEO_I6xv0KnQTn6Ep0bJf4/105/image.jpg","https://images1.loopnet.com/i2/h3Lo9RS1zhwy0lK5LfO-Z3rQpDdzxG54pDgPRI6vUkA/115/retail-property-for-sale-364-366-10th-st-san-francisco-ca-94103.jpg","364-366 10th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/364-366-10th-St-San-Francisco-CA/36190957/","$1,750,000","4.49% Cap Rate","3,900 SF Retail Building","",""
"https://www.loopnet.com/Listing/1385-Donner-Ave-San-Francisco-CA/36188569/","https://images1.loopnet.com/i2/9nLcGwPL_1ND21xRIUcKl2JIRaWQOU0Pov3C5dctk0o/105/image.jpg","https://images1.loopnet.com/i2/bEaBjqe_EiCwnkUcZBspgkuNKhAX3L3Ibmv2dwZiaFs/115/industrial-property-for-sale-1385-donner-ave-san-francisco-ca-94124.jpg","1385 Donner Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1385-Donner-Ave-San-Francisco-CA/36188569/","$3,000,000","8,805 SF Industrial Building","Built in 1985","",""
"https://www.loopnet.com/Listing/369-Broadway-San-Francisco-CA/36170469/","https://images1.loopnet.com/i2/X8KdwiN--mKqeXeDEwHPXYkgf-u4kMt8qnpMDSrLGrw/105/image.jpg","https://images1.loopnet.com/i2/taxiPeOBkSm3N9OC1UTy-aB8MX_dqj3AmOwCguV7cto/115/office-property-for-sale-369-broadway-san-francisco-ca-94133.jpg","369 Broadway","San Francisco, CA 94133","https://www.loopnet.com/Listing/369-Broadway-San-Francisco-CA/36170469/","$5,500,000","12,600 SF Office Building","Built in 1912","",""
"https://www.loopnet.com/Listing/2315-Clement-St-San-Francisco-CA/36145214/","https://images1.loopnet.com/i2/GerTPY8Wc3p62R48rISZk_qLkQFv5R85hQ-cLbCf8g8/105/image.jpg","https://images1.loopnet.com/i2/_yqqZosFCmq4JyyyLeVn_zSrsGiNvMXbXYva9-VjPUM/115/retail-property-for-sale-2315-clement-st-san-francisco-ca-94121.jpg","2315 Clement St","San Francisco, CA 94121","https://www.loopnet.com/Listing/2315-Clement-St-San-Francisco-CA/36145214/","$1,450,000","827 SF Retail Building","Built in 1913","",""
"https://www.loopnet.com/Listing/139-8th-St-San-Francisco-CA/36076375/","https://images1.loopnet.com/i2/-bMCrjZutg9ECt5LeVyu5CFKneNjgynLiZXKYugKbEA/105/image.jpg","https://images1.loopnet.com/i2/LuHWn2LjBD0X_DRQYN2Mzt2bNN6kIeudsWWZjJzWYt8/115/multifamily-property-for-sale-139-8th-st-san-francisco-ca-94103.jpg","139 8th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/139-8th-St-San-Francisco-CA/36076375/","$2,595,000","7.15% Cap Rate","7 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/1190B-Shafter-Ave-San-Francisco-CA/36075887/","https://images1.loopnet.com/i2/UH-R_rbKCpA0EV9Qv-JLvM0dv5IWyUzf-dK0C4wV1BE/105/image.jpg","https://images1.loopnet.com/i2/2Q38FqUgZD_J5YaQrAGJ1CWQJ2U0r9ZV_3-_QpX-4eo/115/industrial-property-for-sale-1190b-shafter-ave-san-francisco-ca-94124.jpg","1190B Shafter Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1190B-Shafter-Ave-San-Francisco-CA/36075887/","$1,350,000","1 Unit Available","3,300 SF Unit","",""
"https://www.loopnet.com/Listing/44-Gough-St-San-Francisco-CA/36053491/","https://images1.loopnet.com/i2/hbjk-5if-Lzx-Gwqc9B2mBvexgmAt3O53dMpog86_3s/105/image.jpg","https://images1.loopnet.com/i2/yi2nrqDajVrb08vFHXvGNpbYyJoDUc5p5l9sT6vFEno/115/office-property-for-sale-44-gough-st-san-francisco-ca-94103.jpg","44 Gough St","San Francisco, CA 94103","https://www.loopnet.com/Listing/44-Gough-St-San-Francisco-CA/36053491/","$9,500,000","7.00% Cap Rate","36,041 SF Office Building","",""
"https://www.loopnet.com/Listing/1927-1929-Taraval-St-San-Francisco-CA/36048243/","https://images1.loopnet.com/i2/3W-qxIoKCz3kwnMuff29uqg2y5C96A46Dr3TnHPyylQ/105/image.jpg","https://images1.loopnet.com/i2/eWk17cU2fctnRndtiqK0rp7NynVeV1PqWeilxY2Y6XI/115/multifamily-property-for-sale-1927-1929-taraval-st-san-francisco-ca-94116.jpg","1927-1929 Taraval St","San Francisco, CA 94116","https://www.loopnet.com/Listing/1927-1929-Taraval-St-San-Francisco-CA/36048243/","$2,450,000","7.00% Cap Rate","4 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/108-Naglee-Ave-San-Francisco-CA/35958412/","https://images1.loopnet.com/i2/3W-qxIoKCz3kwnMuff29uqg2y5C96A46Dr3TnHPyylQ/105/image.jpg","https://images1.loopnet.com/i2/6KA-lDzriLfSlzQ4yBkIJq-0kjjm0KNUs3CFW6bZHBU/115/multifamily-property-for-sale-108-naglee-ave-san-francisco-ca-94112.jpg","108 Naglee Ave","San Francisco, CA 94112","https://www.loopnet.com/Listing/108-Naglee-Ave-San-Francisco-CA/35958412/","$1,850,000","7.73% Cap Rate","4 Unit Apartment Building","",""
"https://www.loopnet.com/Listing/626-OFarrell-St-San-Francisco-CA/35943799/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/8toN_WDcF05wYwd8A9j_GgSeLAhC2UeDQpqllHDh2Dw/115/hospitality-property-for-sale-626-ofarrell-st-san-francisco-ca-94109.jpg","626 O'Farrell St","San Francisco, CA 94109","https://www.loopnet.com/Listing/626-OFarrell-St-San-Francisco-CA/35943799/","$2,500,000","7.47% Cap Rate","13 Room Hotel","Blue Hotel","https://www.loopnet.com/Listing/626-OFarrell-St-San-Francisco-CA/35943799/"
"https://www.loopnet.com/Listing/1114-Bryant-St-San-Francisco-CA/35938208/","https://images1.loopnet.com/i2/L8Nd-ddKgJIRoYislnG21P2o126HeNiNvKj54Rwa9II/105/image.jpg","https://images1.loopnet.com/i2/YsxGajK8DGMyx1fn8wmOUerNK08MTpyvAG3qxBNeAQ4/115/retail-property-for-sale-1114-bryant-st-san-francisco-ca-94103.jpg","1114 Bryant St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1114-Bryant-St-San-Francisco-CA/35938208/","$1,225,000","8.78% Cap Rate","4,150 SF Retail Building","",""
"https://www.loopnet.com/Listing/2055-2057-Market-St-San-Francisco-CA/35931869/","https://images1.loopnet.com/i2/3GsRW1I0ArtkQyrrT50BKcYO3afwt0KRSw0YFYE3MQ8/105/image.jpg","https://images1.loopnet.com/i2/yjwzEqT0G0Gf28gATreAm7Og4HLONIhxGSiIoP236b0/115/retail-property-for-sale-2055-2057-market-st-san-francisco-ca-94114.jpg","2055-2057 Market St","San Francisco, CA 94114","https://www.loopnet.com/Listing/2055-2057-Market-St-San-Francisco-CA/35931869/","$3,000,000","3,850 SF Retail Building","Built in 1986","",""
"https://www.loopnet.com/Listing/580-OFarrell-St-San-Francisco-CA/35863362/","https://images1.loopnet.com/i2/KusPisvc_OVaY0NA5w4ICNRNDWlg5A5Igc5ulHzYZzc/105/image.jpg","https://images1.loopnet.com/i2/s5Yc0h3PUXNKP97pUhAwxs_fosfeo8m-cs9jxS5MYOo/115/multifamily-property-for-sale-580-ofarrell-st-san-francisco-ca-94102.jpg","580 O'Farrell St","San Francisco, CA 94102","https://www.loopnet.com/Listing/580-OFarrell-St-San-Francisco-CA/35863362/","$8,000,000","71 Unit Apartment Building","42,550 SF","",""
"https://www.loopnet.com/Listing/1400-Carroll-Ave-San-Francisco-CA/35847536/","https://images1.loopnet.com/i2/5yTbgcLhsnnByY_OAAn2DygZwQLNGN3vPLx_ln2g3A8/105/image.jpg","https://images1.loopnet.com/i2/L3wtvnqsBCnUlSjtZZfdff4pIpjDmeHFjuDij6V3Psg/115/industrial-property-for-sale-1400-carroll-ave-san-francisco-ca-94124.jpg","1400 Carroll Ave","San Francisco, CA 94124","https://www.loopnet.com/Listing/1400-Carroll-Ave-San-Francisco-CA/35847536/","$12,000,000","30,000 SF Industrial Building","Built in 1957","",""
"https://www.loopnet.com/Listing/164-S-Park-Ave-San-Francisco-CA/35830879/","","https://images1.loopnet.com/i2/DahykShfV1jh7pqBKBwP7Vysh4k9yLM9mNqyH72-3SE/115/office-property-for-sale-164-s-park-ave-san-francisco-ca-94107.png","164 S Park Ave","San Francisco, CA 94107","https://www.loopnet.com/Listing/164-S-Park-Ave-San-Francisco-CA/35830879/","$9,400,000","7,400 SF Office Building","Built in 1907","",""
"https://www.loopnet.com/Listing/820-Post-St-San-Francisco-CA/35810832/","https://images1.loopnet.com/i2/5yTbgcLhsnnByY_OAAn2DygZwQLNGN3vPLx_ln2g3A8/105/image.jpg","https://images1.loopnet.com/i2/fI7QrXIgeISlLP5u4cbi-agWiqbw5QEJHSkTb601wsE/115/retail-property-for-sale-820-post-st-san-francisco-ca-94109.jpg","820 Post St","San Francisco, CA 94109","https://www.loopnet.com/Listing/820-Post-St-San-Francisco-CA/35810832/","$1,800,000","2,400 SF Retail Building","Built in 1919","",""
"https://www.loopnet.com/Listing/650-Sacramento-St-San-Francisco-CA/35763014/","https://images1.loopnet.com/i2/nxSbfiBEBlzvfdNJrqwsbdJuvZofg3GWhKnCJNGrowE/105/image.jpg","https://images1.loopnet.com/i2/pk2v4MbBdRVRUI929OQmfatt_2EqIOnfBrE5JLUbrcc/115/office-property-for-sale-650-sacramento-st-san-francisco-ca-94111.jpg","650 Sacramento St","San Francisco, CA 94111","https://www.loopnet.com/Listing/650-Sacramento-St-San-Francisco-CA/35763014/","$2,750,000","10,748 SF Office Building","Built in 1908","The Bartlett Building","https://www.loopnet.com/Listing/650-Sacramento-St-San-Francisco-CA/35763014/"
"https://www.loopnet.com/Listing/1645-1649-Mission-St-San-Francisco-CA/35723641/","https://images1.loopnet.com/i2/lqoYuci1MHMGcl_rjzpnZO-cTjpY47W7dJSSf4Q0x4Q/105/image.jpg","https://images1.loopnet.com/i2/LWp1lT9jVVToZjp7Uc4OC9Pz4gahCausIgnL7vEvhrA/115/office-retail-property-for-sale-1645-1649-mission-st-san-francisco-ca-94103.png","1645-1649 Mission St","San Francisco, CA 94103","https://www.loopnet.com/Listing/1645-1649-Mission-St-San-Francisco-CA/35723641/","$1,468,000","1 Unit Available","3,889 SF Unit","Ideal for Creative, Professional or Boutique","https://www.loopnet.com/Listing/1645-1649-Mission-St-San-Francisco-CA/35723641/"
"https://www.loopnet.com/Listing/449-10th-St-San-Francisco-CA/35704644/","https://images1.loopnet.com/i2/AkDe-FU_dZ3WmFkhzaoPLPZGk-aIjquhAUOb1fu5Irk/105/image.png","https://images1.loopnet.com/i2/dqRWCebqpKSvkm9Ev_8JDgmCkkGjqYfT2KOhyfhhjtE/115/office-property-for-sale-449-10th-st-san-francisco-ca-94103.png","449 10th St","San Francisco, CA 94103","https://www.loopnet.com/Listing/449-10th-St-San-Francisco-CA/35704644/","$4,000,000","9,090 SF Office Building","Built in 1980","",""
"https://www.loopnet.com/Listing/900-Sansome-St-San-Francisco-CA/35674601/","https://images1.loopnet.com/i2/hJqLKpQvAk6luNHZN9WGUj54WxiG614N-yJEUh8b8PI/105/image.jpg","https://images1.loopnet.com/i2/_d-ZI9gz3mI547EpO3zGGTuitFHMogjdMXo_B6Z2jNY/115/specialty-property-for-sale-900-sansome-st-san-francisco-ca-94111.jpg","900 Sansome St","San Francisco, CA 94111","https://www.loopnet.com/Listing/900-Sansome-St-San-Francisco-CA/35674601/","$18,500,000","1.69% Cap Rate","Parking Garage","",""
"https://www.loopnet.com/Listing/1600-1610-Post-St-San-Francisco-CA/35572354/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/XiN-Evl99e-x3aEUZ13ExG8nGX33_4fJgl-4ohjSopY/115/office-property-for-sale-1600-1610-post-st-san-francisco-ca-94115.jpg","1600-1610 Post St","San Francisco, CA 94115","https://www.loopnet.com/Listing/1600-1610-Post-St-San-Francisco-CA/35572354/","$6,750,000","23,263 SF Office Building","Built in 1984","",""
"https://www.loopnet.com/Listing/2041-Polk-St-San-Francisco-CA/35537613/","https://images1.loopnet.com/i2/omd-c8PRl8RwFzUutW7SBc0BRTYvpuS7wyskyRAxQ3w/105/image.png","https://images1.loopnet.com/i2/z5i-eTqtxCBh1FAJmV0Nis18ZZiqF6Ug9hDk55WP4ss/115/office-property-for-sale-2041-polk-st-san-francisco-ca-94109.jpg","2041 Polk St","San Francisco, CA 94109","https://www.loopnet.com/Listing/2041-Polk-St-San-Francisco-CA/35537613/","$1,500,000","4,609 SF Office Building","Built in 1964","",""
"https://www.loopnet.com/Listing/800-Larkin-St-San-Francisco-CA/35532542/","https://images1.loopnet.com/i2/5yTbgcLhsnnByY_OAAn2DygZwQLNGN3vPLx_ln2g3A8/105/image.jpg","https://images1.loopnet.com/i2/nbLHAFY_KDynVe0sWhayx6ErKFeqpq6ZMzExdRVqr8g/115/retail-property-for-sale-800-larkin-st-san-francisco-ca-94109.jpg","800 Larkin St","San Francisco, CA 94109","https://www.loopnet.com/Listing/800-Larkin-St-San-Francisco-CA/35532542/","$2,290,000","11.24% Cap Rate","7,236 SF Retail Building","",""
"https://www.loopnet.com/Listing/1616-1618-Judah-St-San-Francisco-CA/35527878/","https://images1.loopnet.com/i2/Yd9dwqnoshr3sTSzv_zdxC0saGvs1-9QiQFC3_Mnctc/105/image.jpg","https://images1.loopnet.com/i2/OET6TeMpb9_aN53WTMI9n99aUcifHw3NyeNDSc3OMo8/115/multifamily-property-for-sale-1616-1618-judah-st-san-francisco-ca-94122.jpg","1616-1618 Judah St","San Francisco, CA 94122","https://www.loopnet.com/Listing/1616-1618-Judah-St-San-Francisco-CA/35527878/","$1,299,000","2 Unit Apartment Building","1,890 SF","",""
"https://www.loopnet.com/Listing/203-Willow-St-San-Francisco-CA/35507111/","https://images1.loopnet.com/i2/9sBtN6KomcWOgziYwy3s1oIWuT0FuPxDrC35v2YzJT0/105/image.png","https://images1.loopnet.com/i2/18eI-akkciSggDV1kvgTo7R0bcjSvVhsZ3l0tvCD8yA/115/office-property-for-sale-203-willow-st-san-francisco-ca-94109.jpg","203 Willow St","San Francisco, CA 94109","https://www.loopnet.com/Listing/203-Willow-St-San-Francisco-CA/35507111/","$599,000","1 Unit Available","1,230 SF Unit","",""
"https://www.loopnet.com/Listing/1650-1690-Evans-Ave/35503562/","https://images1.loopnet.com/i2/3Nxpca7zxC4H5JL4ln9gqs5lwZiV1Jb3Cq7yn5G1vAQ/105/image.jpg","https://images1.loopnet.com/i2/OoB4UGOcBESFSLkJe2nFsJ3f3dObBBE90e7u4NBFQis/115/1650-1690-evans-ave-industrial-property-for-sale-san-francisco-ca.jpg","1650-1690 Evans Ave","","","$7,800,000","2 Industrial Properties","","",""
"https://www.loopnet.com/Listing/4696-Mission-St-San-Francisco-CA/35498309/","https://images1.loopnet.com/i2/QdnroGcWSpYGEOUkwcotd5RILnO2LJBm1co8w10vyPI/105/image.png","https://images1.loopnet.com/i2/2q9IGeJddW2A2mh2jrPQKc5c_seIQz6yVncg53QksBA/115/office-property-for-sale-4696-mission-st-san-francisco-ca-94112.jpg","4696 Mission St","San Francisco, CA 94112","https://www.loopnet.com/Listing/4696-Mission-St-San-Francisco-CA/35498309/","$2,095,000","7,110 SF Office Building","Built in 1953","",""
"https://www.loopnet.com/Listing/17-19-Card-Aly-San-Francisco-CA/35491337/","https://images1.loopnet.com/i2/mn0WxN8tnpXKtRiuQ7UACPA-mQhvFUkRVWzeXu71Sos/105/image.jpg","https://images1.loopnet.com/i2/RggV1M6_mcZfKfSsvkBuQFip38RWU7nQmyEuvVQJZes/115/multifamily-property-for-sale-17-19-card-aly-san-francisco-ca-94133.jpg","17-19 Card Aly","San Francisco, CA 94133","https://www.loopnet.com/Listing/17-19-Card-Aly-San-Francisco-CA/35491337/","$2,295,000","3 Unit Apartment Building","2,649 SF","",""
